horodatage;code_http;duree_ms;serveur
2026-09-18T11:40:04.549;200;8;web2
2026-09-18T11:40:04.604;200;15;web2
2026-09-18T11:40:04.651;200;7;web2
2026-09-18T11:40:04.704;200;12;web2
2026-09-18T11:40:04.748;200;16;web2
2026-09-18T11:40:04.803;200;10;web2
2026-09-18T11:40:04.860;200;6;web2
2026-09-18T11:40:04.913;200;7;web2
2026-09-18T11:40:04.957;200;6;web2
2026-09-18T11:40:05.000;200;14;web2
2026-09-18T11:40:05.053;200;13;web2
2026-09-18T11:40:05.099;200;7;web2
2026-09-18T11:40:05.153;200;15;web2
2026-09-18T11:40:05.197;200;6;web2
2026-09-18T11:40:05.252;200;11;web2
2026-09-18T11:40:05.296;200;9;web2
2026-09-18T11:40:05.350;200;13;web2
2026-09-18T11:40:05.395;200;15;web2
2026-09-18T11:40:05.449;200;14;web2
2026-09-18T11:40:05.505;200;6;web2
2026-09-18T11:40:05.553;200;6;web2
2026-09-18T11:40:05.611;200;8;web2
2026-09-18T11:40:05.669;200;8;web2
2026-09-18T11:40:05.718;200;8;web2
2026-09-18T11:40:05.771;200;13;web2
2026-09-18T11:40:05.817;200;7;web2
2026-09-18T11:40:05.874;200;9;web2
2026-09-18T11:40:05.934;200;13;web2
2026-09-18T11:40:05.979;200;8;web2
2026-09-18T11:40:06.035;200;8;web2
2026-09-18T11:40:06.091;200;6;web2
2026-09-18T11:40:06.150;200;17;web2
2026-09-18T11:40:06.209;200;6;web2
2026-09-18T11:40:06.254;200;10;web2
2026-09-18T11:40:06.307;200;13;web2
2026-09-18T11:40:06.352;200;7;web2
2026-09-18T11:40:06.406;200;12;web2
2026-09-18T11:40:06.451;200;6;web2
2026-09-18T11:40:06.510;200;16;web2
2026-09-18T11:40:06.569;200;16;web2
2026-09-18T11:40:06.611;200;6;web2
2026-09-18T11:40:06.656;200;11;web2
2026-09-18T11:40:06.695;200;12;web2
2026-09-18T11:40:06.734;200;10;web2
2026-09-18T11:40:06.780;200;6;web2
2026-09-18T11:40:06.821;200;9;web2
2026-09-18T11:40:06.861;200;7;web2
2026-09-18T11:40:06.908;200;15;web2
2026-09-18T11:40:06.945;200;9;web2
2026-09-18T11:40:06.983;200;14;web2
2026-09-18T11:40:07.032;200;6;web2
2026-09-18T11:40:07.069;200;9;web2
2026-09-18T11:40:07.107;200;10;web2
2026-09-18T11:40:07.150;200;7;web2
2026-09-18T11:40:07.194;200;7;web2
2026-09-18T11:40:07.240;200;9;web2
2026-09-18T11:40:07.289;200;11;web2
2026-09-18T11:40:07.330;200;5;web2
2026-09-18T11:40:07.375;200;6;web2
2026-09-18T11:40:07.425;200;10;web2
2026-09-18T11:40:07.469;200;11;web2
2026-09-18T11:40:07.525;200;7;web2
2026-09-18T11:40:07.575;200;6;web2
2026-09-18T11:40:07.616;200;8;web2
2026-09-18T11:40:07.665;200;8;web2
2026-09-18T11:40:07.703;200;6;web2
2026-09-18T11:40:07.744;200;7;web2
2026-09-18T11:40:07.791;200;14;web2
2026-09-18T11:40:07.839;200;7;web2
2026-09-18T11:40:07.888;200;14;web2
2026-09-18T11:40:07.932;200;13;web2
2026-09-18T11:40:07.979;200;14;web2
2026-09-18T11:40:08.016;200;7;web2
2026-09-18T11:40:08.055;200;8;web2
2026-09-18T11:40:08.101;200;15;web2
2026-09-18T11:40:08.139;200;7;web2
2026-09-18T11:40:08.178;200;8;web2
2026-09-18T11:40:08.229;200;10;web2
2026-09-18T11:40:08.269;200;8;web2
2026-09-18T11:40:08.309;200;6;web2
2026-09-18T11:40:08.359;200;12;web2
2026-09-18T11:40:08.398;200;7;web2
2026-09-18T11:40:08.447;200;8;web2
2026-09-18T11:40:08.487;200;7;web2
2026-09-18T11:40:08.525;200;8;web2
2026-09-18T11:40:08.575;200;8;web2
2026-09-18T11:40:08.619;200;11;web2
2026-09-18T11:40:08.668;200;8;web2
2026-09-18T11:40:08.707;200;12;web2
2026-09-18T11:40:08.748;200;11;web2
